node,name,genome-encoded,schemaClass,reference gene
R-HSA-975883,pp-IRAK1:p-IRAK4:oligo-MyD88 :activated TLR5 or 10 complex [plasma membrane],False,Complex,None
R-HSA-975872,p-IRAK1:p-IRAK4:oligo-MyD88l:activated TLR5 or 10 [plasma membrane],False,Complex,None
R-HSA-975868,"IRAK1:p-S,2T-IRAK4:oligo-MyD88:activated TLR5/10  [plasma membrane]",False,Complex,None
R-HSA-975875,IRAK1 or IRAK2 :p-IRAK4:MyD88 oligomer:activated TLR5 or 10 [plasma membrane],False,Complex,None
R-HSA-975876,IRAK4:oligo-MyD88:activated TLR5 or 10 [plasma membrane],False,Complex,None
R-HSA-975864,oligo-MyD88:activated TLR5 or 10 [plasma membrane],False,Complex,None
R-HSA-975860,MyD88 complexed with the activated TLR5 or 10 receptor [plasma membrane],False,Complex,None
R-HSA-188027,TLR5 homodimer:bacterial flagellin [plasma membrane],False,Complex,None
R-HSA-188116,TLR10 homodimer bound to ligand [plasma membrane],False,Complex,None
R-ALL-168948,Ligand recognized by TLR10 [extracellular region],False,OtherEntity,None
TLR10,TLR10 [plasma membrane],True,EntityWithAccessionedSequence,TLR10
TLR5,TLR5 [plasma membrane],True,EntityWithAccessionedSequence,TLR5
fliC,Flagellin [extracellular region],False,EntityWithAccessionedSequence,None
R-HSA-975859,"IRAK2:p-S,2T-IRAK4:oligo-MyD88:activated TLR5/10 [plasma membrane]",False,Complex,None
R-HSA-975867,p-IRAK2:p-IRAK4:oligo-MyD88:activated TLR5 or 10 [plasma membrane],False,Complex,None
R-HSA-9645449,"ALPK1:ADP-heptose:p-T9-TIFA:polyUb-TRAF6:p-T184,T187-TAK1:TAB1:TAB2/TAB3: free polyUb chain  [cytosol]",False,Complex,None
R-HSA-9645445,ALPK1:ADP-heptose:p-T9-TIFA:polyUb-TRAF6:TAK1:TAB1:TAB2/TAB3: free polyUb chain  [cytosol],False,Complex,None
R-HSA-9645508,ALPK1:ADP-heptose:p-T9-TIFA oligomer:K63-linked pUb-TRAF6 oligomer [cytosol],False,Complex,None
R-HSA-450277,"TAB1:TAB2,TAB3:TAK1 [cytosol]",False,Complex,None
R-HSA-9645440,ALPK1:ADP-heptose:p-T9-TIFA oligomer:TRAF6 oligomer [cytosol],False,Complex,None
R-HSA-9645482,ALPK1:ADP-heptose:p-T9-TIFA oligomer:TRAF6 [cytosol],False,Complex,None
R-HSA-9645404,ALPK1:ADP-heptose:p-T9-TIFA oligomer [cytosol],False,Complex,None
R-HSA-9645432,ALPK1:ADP-heptose:p-T9-TIFA dimer [cytosol],False,Complex,None
R-HSA-9645525,ALPK1:ADP-heptose:TIFA dimer [cytosol],False,Complex,None
R-HSA-9645383,TIFA:TIFA [cytosol],False,Complex,None
R-HSA-9645521,ALPK1:ADP heptose [cytosol],False,Complex,None
R-ALL-9645519,ADP-heptose [cytosol],False,SimpleEntity,None
ALPK1,ALPK1 [cytosol],True,EntityWithAccessionedSequence,ALPK1
R-HSA-177691,"viral dsRNA:TLR3:TRIF:pUb-TRAF6:TAB1:TAB2,TAB3:free polyUb: p-TAK1 [endosome membrane]",False,Complex,None
R-HSA-847073,"K63pUb-TRAF6:TAB1:TAB2,TAB3:free pUb:p-T-TAK1 [cytosol]",False,Complex,None
R-HSA-168907,viral dsRNA:TLR3:TICAM1 [endosome membrane],False,Complex,None
R-HSA-177689,viral dsRNA:TLR3:TRIF:polyUb-TRAF6:TAK1:TAB1:TAB2/TAB3: free polyUb chain  [endosome membrane],False,Complex,None
R-HSA-450309,viral dsRNA:TLR3:TICAM1:K63pUb-TRAF6 [endosome membrane],False,Complex,None
R-HSA-177693,viral dsRNA:TLR3:TRIF:TRAF6  [endosome membrane],False,Complex,None
TICAM1,TICAM1 [cytosol],True,EntityWithAccessionedSequence,TICAM1
R-HSA-167985,viral dsRNA :TLR3 [endosome membrane],False,Complex,None
TLR3,TLR3 [endosome membrane],True,EntityWithAccessionedSequence,TLR3
R-HER-6791257,HSV1 dsRNA intermediate form [endosome lumen],False,GenomeEncodedEntity,None
R-HBV-8982481,HBV dsRNA intermediate form [endosome lumen],False,GenomeEncodedEntity,None
R-HCV-8982462,HCV dsRNA intermediate form [endosome lumen],False,GenomeEncodedEntity,None
R-FLU-9028895,Influenza A dsRNA intermediate form [endosome lumen],False,GenomeEncodedEntity,None
R-ROT-8982440,Rotavirus dsRNA [endosome lumen],False,GenomeEncodedEntity,None
R-HSA-706478,PAMP:NOD oligomer:K63-polyUb-RIP2:NEMO:TAK1 complex [plasma membrane],False,Complex,None
R-HSA-706477,PAMP:NOD oligomer:K63-polyUb-RIP2:NEMO:activated TAK1 complex [cytosol],False,Complex,None
R-HSA-8947970,TAK1 complex [plasma membrane],False,Complex,None
R-HSA-706480,PAMP:NOD oligomer:K63-polyUb-RIP2:NEMO [cytosol],False,Complex,None
R-HSA-688994,PAMP:NOD oligomer:RIP2:NEMO [cytosol],False,Complex,None
RIPK2,RIPK2 [cytosol],True,EntityWithAccessionedSequence,RIPK2
R-HSA-168409,PAMP:NOD oligomer:RIP2 [cytosol],False,Complex,None
R-HSA-622306,NOD1:iE-DAP oligomer [cytosol],False,Complex,None
R-HSA-708350,MDP:NOD2 oligomer [cytosol],False,Complex,None
R-HSA-168414,MDP:NOD2 [cytosol],False,Complex,None
R-ALL-708341,MDP [cytosol],False,SimpleEntity,None
NOD2,NOD2 [cytosol],True,EntityWithAccessionedSequence,NOD2
R-HSA-168408,NOD1:iE-DAP [cytosol],False,Complex,None
R-ALL-622271,iE-DAP [cytosol],False,SimpleEntity,None
NOD1,NOD1 [cytosol],True,EntityWithAccessionedSequence,NOD1
R-HSA-936946,activated TLR4:TICAM1:K63pUb-TRAF6:free K63pUb:activated TAK1 complex [endosome membrane],False,Complex,None
R-HSA-936954,activated TLR4:TICAM1:K63pUb-TRAF6:free K63pUb:TAK1complex [endosome membrane],False,Complex,None
R-HSA-936965,K63-pUb-TRAF6:TICAM1:TRAM:TLR4:LY96:LPS:CD14 [endosome membrane],False,Complex,None
R-HSA-936976,TRAF6:TICAM1:TRAM:TLR4:LY96:LPS:CD14 [endosome membrane],False,Complex,None
R-HSA-166172,TICAM1:TRAM:TLR4:LY96:LPS:CD14 [endosome membrane],False,Complex,None
R-HSA-2559578,SARM:TICAM1:TRAM:TLR4:LY96:LPS:CD14 [endosome membrane],False,Complex,None
R-HSA-166163,TRAM:TLR4:LY96:LPS:CD14 [endosome membrane],False,Complex,None
R-HSA-5687880,NFKB1:p-S400-MAP3K8:TNIP2 [cytosol],False,Complex,None
NFKB1,NFKB1(1-968) [cytosol],True,EntityWithAccessionedSequence,NFKB1
R-HSA-5687885,"p-S927,S932-NFKB1(1-968):MAP3K8:TNIP2 [cytosol]",False,Complex,None
MAPK9,"p-T183,Y185-MAPK9 [cytosol]",True,EntityWithAccessionedSequence,MAPK9
MAPK8,"p-T,Y-MAPK8 [nucleoplasm]",True,EntityWithAccessionedSequence,MAPK8
MAPK10,"p-T221,Y223-MAPK10 [nucleoplasm]",True,EntityWithAccessionedSequence,MAPK10
MAP2K7,"p-S271,T275-MAP2K7 [cytosol]",True,EntityWithAccessionedSequence,MAP2K7
MAP3K1,"p-T1400,T1412-MAP3K1 [cytosol]",True,EntityWithAccessionedSequence,MAP3K1
PAK1,"p-S144,T423-PAK1 [cytosol]",True,EntityWithAccessionedSequence,PAK1
PAK2,"p-S141,T402-PAK2 [cytosol]",True,EntityWithAccessionedSequence,PAK2
R-HSA-2685706,"p-5Y-LAT:GRB2:SOS1:GADS:p-Y113,Y128,Y145-SLP-76:PLCG1:PIP3:p-VAV:RAC1-GTP [plasma membrane]",False,Complex,None
R-HSA-2685694,"p-5Y-LAT:GRB2:SOS1:GADS:p-Y113,Y128,Y145-SLP-76:PLCG1:PIP3:p-VAV:RAC1-GTP:PAK dimer [plasma membrane]",False,Complex,None
R-HSA-445002,PAK1 dimer [cytosol],False,Complex,None
R-HSA-2685645,PAK2 dimer [cytosol],False,Complex,None
R-HSA-2685666,"p-5Y-LAT:GRB2:SOS1:GADS:p-Y113,Y128,Y145-SLP-76:PLCG1:PIP3:p-VAV [plasma membrane]",False,Complex,None
R-HSA-445010,RAC1:GDP [cytosol],False,Complex,None
R-HSA-2685668,"p-5Y-LAT:p-SHC1:GRB2:SOS1:GADS:p-Y113,Y128,Y145-SLP-76:PLCG1:VAV [plasma membrane]",False,Complex,None
VAV3,VAV3 [cytosol],True,EntityWithAccessionedSequence,VAV3
VAV2,VAV2 [cytosol],True,EntityWithAccessionedSequence,VAV2
R-HSA-2424460,"p-5Y-LAT:p-SHC1:GRB2:SOS1:GADS:p-Y113,Y128,Y145-SLP-76:PLCG [plasma membrane]",False,Complex,None
R-HSA-2396571,p-5Y-LAT:p-SHC1:GRB2:SOS1:GADS:SLP76:PLCG [plasma membrane],False,Complex,None
R-HSA-2424463,GADS:SLP76 [cytosol],False,Complex,None
R-HSA-2424464,p-5Y-LAT:p-SHC1:GRB2:SOS1:GADS:SLP76 [plasma membrane],False,Complex,None
R-HSA-450213,"p-p38 MAPK: MAPKAPK2,3 [nucleoplasm]",False,Complex,None
R-HSA-450269,"p38 MAPK:MAPKAPK2,3 [nucleoplasm]",False,Complex,None
MAP2K6,"p-S207,T211-MAP2K6 [cytosol]",True,EntityWithAccessionedSequence,MAP2K6
MAP2K3,"p-S189,T193-MAP2K3 [nucleoplasm]",True,EntityWithAccessionedSequence,MAP2K3
R-HSA-388777,phospho CD28:B7-1/B7-2 [plasma membrane],False,Complex,None
R-HSA-388783,CD28:PI3K [plasma membrane],False,Complex,None
R-HSA-388765,"CD28:B7-1,B7-2 [plasma membrane]",False,Complex,None
CD86,CD86 [plasma membrane],True,EntityWithAccessionedSequence,CD86
R-HSA-388768,CD28:B7-2 [plasma membrane],False,Complex,None
R-HSA-179780,CD28 homodimer [plasma membrane],False,Complex,None
R-HSA-179787,CD80 dimer [plasma membrane],False,Complex,None
R-HSA-388767,CD28:B7-1 [plasma membrane],False,Complex,None
R-HSA-2076233,CD19 Signalosome [plasma membrane],False,Complex,None
R-HSA-1806213,PIK3CD:PIK3R1 [cytosol],False,Complex,None
R-HSA-9606889,p-CD19:VAV1 [plasma membrane],False,Complex,None
R-HSA-2076225,CD19:VAV1 [plasma membrane],False,Complex,None
R-HSA-2045909,BCAP Signalosome [plasma membrane],False,Complex,None
PIK3AP1,p-4Y-PIK3AP1 [plasma membrane],True,EntityWithAccessionedSequence,PIK3AP1
PDPK1,PDPK1 [cytosol],True,EntityWithAccessionedSequence,PDPK1
CREB1,p-S133-CREB1 [nucleoplasm],True,EntityWithAccessionedSequence,CREB1
RPS6KA5,"p-S212,S360,S376,T581-RPS6KA5 [nucleoplasm]",True,EntityWithAccessionedSequence,RPS6KA5
FOS,"p-T325,T331,S362,S374-FOS [nucleoplasm]",True,EntityWithAccessionedSequence,FOS
R-HSA-450327,"p-2S-cJUN:p-2S,2T-cFOS [nucleoplasm]",False,Complex,None
JUN,"p-S63,S73-JUN [nucleoplasm]",True,EntityWithAccessionedSequence,JUN
R-HSA-450254,p-p38 MAPK:p-MAPKAPK2/3 [nucleoplasm],False,Complex,None
RPS6KA2,"p-4S,T356,T570-RPS6KA2 [nucleoplasm]",True,EntityWithAccessionedSequence,RPS6KA2
RPS6KA1,"p-4S,T359,T573-RPS6KA1 [nucleoplasm]",True,EntityWithAccessionedSequence,RPS6KA1
RPS6KA3,"p-4S,T231,T365-RPS6KA3 [nucleoplasm]",True,EntityWithAccessionedSequence,RPS6KA3
R-HSA-198196,Integrin alphaLbeta2 [plasma membrane],False,Complex,None
R-HSA-198200,LFA-1:ICAM 1-5 [plasma membrane],False,Complex,None
ICAM2,ICAM2 [plasma membrane],True,EntityWithAccessionedSequence,ICAM2
ICAM5,ICAM5 [plasma membrane],True,EntityWithAccessionedSequence,ICAM5
ICAM4,ICAM4 [plasma membrane],True,EntityWithAccessionedSequence,ICAM4
ICAM3,ICAM3 [plasma membrane],True,EntityWithAccessionedSequence,ICAM3
ICAM1,ICAM1 [plasma membrane],True,EntityWithAccessionedSequence,ICAM1
R-HSA-198201,ITGA4:ITGB1 [plasma membrane],False,Complex,None
R-HSA-198199,integrin alpha4beta1:VCAM1 [plasma membrane],False,Complex,None
VCAM1,VCAM1 [plasma membrane],True,EntityWithAccessionedSequence,VCAM1
R-HSA-9679842,ITGA4:ITGB1:natalizumab [plasma membrane],False,Complex,None
R-ALL-9679737,natalizumab [extracellular region],False,ProteinDrug,None
MADCAM1,MADCAM1-1 [plasma membrane],True,EntityWithAccessionedSequence,MADCAM1
R-HSA-198925,Integrin alpha4beta7:MADCAM1 [plasma membrane],False,Complex,None
R-HSA-198927,Integrin alpha4beta7 [plasma membrane],False,Complex,None
R-HSA-2025977,Calcineurin (CaN) [cytosol],False,Complex,None
R-HSA-2025947,Calcineurin:Calmodulin (CaN:CaM) [cytosol],False,Complex,None
PRKCE,"p-T566,T710,S729-PRKCE [plasma membrane]",True,EntityWithAccessionedSequence,PRKCE
PRKCD,"p-T507,S645,S664-PRKCD(1-676) [plasma membrane]",True,EntityWithAccessionedSequence,PRKCD
R-HSA-5607671,"p-S32,36-IkB-alpha:NF-kB complex [cytosol]",False,Complex,None
R-HSA-193938,IkB(alpha):NF-kB complex [cytosol],False,Complex,None
R-HSA-202463,UBE2N:UBE2V1 [cytosol],False,Complex,None
R-HSA-202562,"p-S177,S181-IKKB:IKKA:pUb-NEMO [cytosol]",False,Complex,None
R-HSA-202513,"p-S177,S181-IKKB:IKKA:NEMO [cytosol]",False,Complex,None
R-HSA-2685709,DAG:p-5Y-PKC-theta:CBM oligomer:oligo-K63-poly Ub-TRAF6:activated TAK1 complex [plasma membrane],False,Complex,None
R-HSA-2685689,DAG:p-5Y-PKC-theta:CBM oligomer:oligo-K63-poly Ub-TRAF6:TAK1:TAB1:TAB2/3 [plasma membrane],False,Complex,None
R-HSA-2685691,DAG:p-5Y-PKC-theta:CBM oligomer:oligo-K63-poly Ub-TRAF6 [plasma membrane],False,Complex,None
R-ALL-111294,PPi [cytosol],False,SimpleEntity,None
R-ALL-76577,AMP [cytosol],False,SimpleEntity,None
R-HSA-2685713,DAG:p-5Y-PKC-theta:CBM oligomer:TRAF6 oligomer [plasma membrane],False,Complex,None
R-HSA-2685682,DAG:p-5Y-PKC-theta:CBM oligomer:TRAF6 [plasma membrane],False,Complex,None
R-HSA-2685671,DAG:p-5Y-PKC-theta:CBM oligomer [plasma membrane],False,Complex,None
MALT1,MALT1 [cytosol],True,EntityWithAccessionedSequence,MALT1
BCL10,BCL10 [cytosol],True,EntityWithAccessionedSequence,BCL10
R-HSA-2685688,DAG:p-5Y-PKC-theta:CBM complex [plasma membrane],False,Complex,None
R-HSA-2685699,"DAG:p-5Y-PKC-theta:p-S552,S645-CARMA1 oligomer [plasma membrane]",False,Complex,None
R-HSA-2685715,BCL10:MALT1 [cytosol],False,Complex,None
R-HSA-2685711,"DAG:p-5Y-PKC-theta:p-S552,S645-CARMA1 [plasma membrane]",False,Complex,None
CARD11,"p-S552,S645-CARD11 [cytosol]",True,EntityWithAccessionedSequence,CARD11
R-HSA-2685674,p-5Y-PKC-theta:DAG [plasma membrane],False,Complex,None
R-HSA-202300,p-Y90-PKC-theta:DAG [plasma membrane],False,Complex,None
R-HSA-202187,PKC-theta (open): DAG [plasma membrane],False,Complex,None
PRKCQ,PRKQC closed conformation [cytosol],True,EntityWithAccessionedSequence,PRKCQ
R-HSA-202311,"PDK1:PIP2,PIP3 [plasma membrane]",False,Complex,None
R-ALL-202247,"PI(3,4)P2 [plasma membrane]",False,SimpleEntity,None
R-HSA-2685687,p-10Y-NTAL:p-SHC1:GRB2:SOS:p-3Y-GAB2 [plasma membrane],False,Complex,None
R-HSA-2685700,p-10Y-NTAL:p-SHC1:GRB2:SOS:p-3Y-GAB2:PI3K [plasma membrane],False,Complex,None
R-HSA-2685701,p-10Y-NTAL:p-SHC1:GRB2:SOS:GAB2 [plasma membrane],False,Complex,None
GAB2,GAB2 [cytosol],True,EntityWithAccessionedSequence,GAB2
R-HSA-2685692,p-10Y-NTAL:p-SHC1:GRB2:SOS [plasma membrane],False,Complex,None
LAT2,p-10Y-LAT2 [plasma membrane],True,EntityWithAccessionedSequence,LAT2
R-HSA-2454231,Clustered p:LYN:p-FCERI:IgE:allergen:p-6Y-SYK [plasma membrane],False,Complex,None
R-HSA-2454243,Clustered p:LYN:p-FCERI:IgE:allergen:SYK [plasma membrane],False,Complex,None
R-HSA-2029129,clustered IgG-Ag:p-FCGRs:SYK [plasma membrane],False,Complex,None
R-HSA-2029128,clustered IgG-Ag:p-FCGRs [plasma membrane],False,Complex,None
R-HSA-2029146,clustered IgG-Ag:FCGRs [plasma membrane],False,Complex,None
R-HSA-2029093,FCGRIA:CD3G homodimer [plasma membrane],False,Complex,None
R-HSA-2029132,IgG-Ag:FCGRIA:CD3G homodimer [plasma membrane],False,Complex,None
R-HSA-173552,Antigen:IgG [plasma membrane],False,Complex,None
FCGR2A,FCGR2A [plasma membrane],True,EntityWithAccessionedSequence,FCGR2A
R-HSA-1861689,IgG-Ag:FCGRIIA [plasma membrane],False,Complex,None
R-HSA-2029097,FCGRIIIA:CD3G/CD3Z dimers [plasma membrane],False,Complex,None
R-HSA-2029163,IgG-Ag:FCGRIIIA:CD3G/CD3Z dimers [plasma membrane],False,Complex,None
R-HSA-2454232,Allergen:p-LYN:p-FCERI:IgE aggregate [plasma membrane],False,Complex,None
R-HSA-2454196,FCERI:IgE:Allergen aggregate [plasma membrane],False,Complex,None
LYN,p-Y396-LYN [plasma membrane],True,EntityWithAccessionedSequence,LYN
R-ALL-2454186,Allergen [extracellular region],False,OtherEntity,None
R-HSA-2454224,FCERI:IgE [plasma membrane],False,Complex,None
R-HSA-2454198,FCERI [plasma membrane],False,Complex,None
R-HSA-1591211,IgE [extracellular region],False,Complex,None
R-HSA-202504,TAB2/TAK1 complex [cytosol],False,Complex,None
R-HSA-202507,TAK1/TAB2 complex bound to TRAF6/CBM complex [plasma membrane],False,Complex,None
R-HSA-202456,Ub-TRAF6 trimer bound to CBM complex [plasma membrane],False,Complex,None
R-HSA-202471,TRAF6 trimer bound to CBM complex [plasma membrane],False,Complex,None
R-HSA-202468,MALT1 trimer bound to Bcl10 and CARMA1 trimer [plasma membrane],False,Complex,None
R-HSA-202475,Bcl10 trimer bound to CARMA1 trimer [plasma membrane],False,Complex,None
R-HSA-202487,MALT1 trimer [cytosol],False,Complex,None
R-HSA-202480,Phosphorylated Bcl10 bound to CARMA1 and RIP2 [plasma membrane],False,Complex,None
R-HSA-202454,Bcl10 bound to CARMA1 [plasma membrane],False,Complex,None
R-HSA-202445,CARMA1 trimer [plasma membrane],False,Complex,None
R-HSA-202440,Activated CARMA1 [plasma membrane],False,Complex,None
R-HSA-202349,CARMA1 bound to PDK1 [plasma membrane],False,Complex,None
R-HSA-202442,Active PKC theta bound to DAG [plasma membrane],False,Complex,None
R-HSA-5607695,"p-T231-CARD9:BCL10:MALT1:K63polyUb-TRAF6 oligomers:TAB1:TAB2/TAB3:K63polyUb-34,158-TAK1 [plasma membrane]",False,Complex,None
R-HSA-5607673,"p-T231-CARD9:BCL10:MALT1:K63polyUb-TRAF6 oligomers:TAB1:TAB2/TAB3:K63polyUb-34,158-p3Y,1S-TAK1 [plasma membrane]",False,Complex,None
R-HSA-5607672,p-T231-CARD9:BCL10:MALT1:K63polyUb-TRAF6 oligomers:TRIKA2 [plasma membrane],False,Complex,None
R-HSA-5607675,p-T231-CARD9:BCL10:MALT1:K63polyUb-TRAF6 oligomers [plasma membrane],False,Complex,None
R-HSA-5607674,p-T231-CARD9:BCL10:MALT1:TRAF6 oligomers [plasma membrane],False,Complex,None
R-HSA-5607701,p-T231-CARD9:BCL10:MALT1 oligomers:TRAF6 [plasma membrane],False,Complex,None
R-HSA-5607696,p-T231-CARD9:BCL10:MALT1 oligomers [plasma membrane],False,Complex,None
R-HSA-5607682,p-T231-CARD9:BCL10 oligomers:MALT1 [plasma membrane],False,Complex,None
R-HSA-5607676,p-T231-CARD9:BCL10 oligomers [plasma membrane],False,Complex,None
R-HSA-5607678,p-T231-CARD9 oligomer:BCL10 [plasma membrane],False,Complex,None
R-HSA-5607622,p-T231-CARD9 oligomer [plasma membrane],False,Polymer,None
CARD9,CARD9 [cytosol],True,EntityWithAccessionedSequence,CARD9
R-HSA-5607700,"DAGs:p-T507,S645,S664-PRKCD [plasma membrane]",False,Complex,None
R-HSA-5607689,"DAGs:active p-T507,S645,S664-PRKCD [plasma membrane]",False,Complex,None
R-HSA-5607685,"1,3-beta-D-glucan:p-Y15-CLEC7A:SYK [plasma membrane]",False,Complex,None
R-HSA-5607677,"1,3-beta-D-glucan:p-Y15-CLEC7A [plasma membrane]",False,Complex,None
R-HSA-5607680,"CLEC7A:1,3-beta-D-glucan [plasma membrane]",False,Complex,None
CLEC7A,CLEC7A [plasma membrane],True,EntityWithAccessionedSequence,CLEC7A
R-ALL-2186970,"1,3-beta-D-glucan [extracellular region]",False,SimpleEntity,None
R-ALL-113518,H2O [nucleoplasm],False,SimpleEntity,None
R-ALL-113550,Pi [nucleoplasm],False,SimpleEntity,None
R-HSA-5675356,MAPK1 dimer [nucleoplasm],False,Complex,None
R-HSA-5675359,MAPK3 dimer [nucleoplasm],False,Complex,None
R-HSA-9610770,MAPK7 dimer [nucleoplasm],False,Complex,None
R-HSA-109845,"p-T202, Y204 MAPK3 dimer [nucleoplasm]",False,Complex,None
R-HSA-9610768,"p-T1218, Y220 MAPK7 dimer [nucleoplasm]",False,Complex,None
R-HSA-109856,"p-Y185,Y187 MAPK1 dimer [nucleoplasm]",False,Complex,None
ELK1,ELK1 [nucleoplasm],True,EntityWithAccessionedSequence,ELK1
MEF2A,p-S408-MEF2A [nucleoplasm],True,EntityWithAccessionedSequence,MEF2A
MEF2C,p-S396-MEF2C [nucleoplasm],True,EntityWithAccessionedSequence,MEF2C
R-HSA-8942511,VRK3:DUSP3 [nucleoplasm],False,Complex,None
ATF1,ATF1 [nucleoplasm],True,EntityWithAccessionedSequence,ATF1
R-HSA-448695,CASP1(120-197):CASP1(317-404) [cytosol],False,Complex,None
R-HSA-448691,Caspase-1 tetramer [cytosol],False,Complex,None
CASP1,CASP1(120-297) [cytosol],True,EntityWithAccessionedSequence,CASP1
R-HSA-877394,IPAF elicitors:NLRC4 [cytosol],False,Complex,None
R-HSA-874083,IPAF elicitors:NLRC4:Procaspase-1 [cytosol],False,Complex,None
NLRC4,NLRC4 [cytosol],True,EntityWithAccessionedSequence,NLRC4
prgJ,prgJ [cytosol],False,EntityWithAccessionedSequence,None
fljB,Phase 2 flagellin [cytosol],False,EntityWithAccessionedSequence,None
R-HSA-874098,dsDNA:AIM2 oligomer:ASC [cytosol],False,Complex,None
R-HSA-874100,dsDNA:AIM2 oligomer:ASC:Procaspase-1 [cytosol],False,Complex,None
PYCARD,PYCARD [cytosol],True,EntityWithAccessionedSequence,PYCARD
R-HSA-1296424,dsDNA:AIM2 oligomer [cytosol],False,Polymer,None
R-HSA-874096,dsDNA:AIM2 [cytosol],False,Complex,None
R-ALL-874088,Double-stranded DNA [cytosol],False,SimpleEntity,None
AIM2,AIM2 [cytosol],True,EntityWithAccessionedSequence,AIM2
R-HSA-877381,NLRP3 elicitors:NLRP3 oligomer:ASC [cytosol],False,Complex,None
R-HSA-925458,NLRP3 elicitors:NLRP3 oligomer:ASC:Procaspase-1 [cytosol],False,Complex,None
R-NUL-1296409,NLRP3 elicitors:NLRP3 oligomer [cytosol],False,Polymer,None
R-HSA-1306879,NLRP3 elicitor proteins:NLRP3 [cytosol],False,Complex,None
R-HSA-877226,NLRP3 elicitor small molecules:NLRP3 [cytosol],False,Complex,None
R-HSA-874086,NLRP3:SUGT1:HSP90 [cytosol],False,Complex,None
R-HSA-874112,SUGT1:HSP90 [cytosol],False,Complex,None
hly,Alpha-hemolysin [cytosol],False,EntityWithAccessionedSequence,None
APP,APP(672-711) [cytosol],True,EntityWithAccessionedSequence,APP
NLRP3,NLRP3 [cytosol],True,EntityWithAccessionedSequence,NLRP3
HSP90AB1,HSP90AB1 [cytosol],True,EntityWithAccessionedSequence,HSP90AB1
SUGT1,SUGT1 [cytosol],True,EntityWithAccessionedSequence,SUGT1
PANX1,PANX1 [plasma membrane],True,EntityWithAccessionedSequence,PANX1
R-HSA-877242,ATP:P2X7 oligomer:Pannexin-1 [plasma membrane],False,Complex,None
R-HSA-877257,ATP:P2X7 oligomer [plasma membrane],False,Complex,None
R-HSA-877166,ATP:P2X7 [plasma membrane],False,Complex,None
R-ALL-114570,ATP [extracellular region],False,SimpleEntity,None
P2RX7,P2RX7 [plasma membrane],True,EntityWithAccessionedSequence,P2RX7
R-HSA-1250285,TXNIP:NLRP3 [cytosol],False,Complex,None
TXNIP,TXNIP [cytosol],True,EntityWithAccessionedSequence,TXNIP
R-HSA-1250277,Thioredoxin:TXNIP [cytosol],False,Complex,None
TXN,TXN [cytosol],True,EntityWithAccessionedSequence,TXN
R-HSA-1250249,Oxidized thioredoxin:TXNIP [cytosol],False,Complex,None
R-ALL-1250243,ROS [cytosol],False,SimpleEntity,None
R-ALL-29804,K+ [cytosol],False,SimpleEntity,None
R-ALL-74126,K+ [extracellular region],False,SimpleEntity,None
