input,output,reaction,name,schemaClass,module
LAT,R-HSA-2424468,R-HSA-2396599,Recruitment of GRB2:SOS to p-5Y-LAT,Reaction,Immune System
R-HSA-2685672,R-HSA-2424468,R-HSA-2396599,Recruitment of GRB2:SOS to p-5Y-LAT,Reaction,Immune System
R-HSA-109797,R-HSA-2685672,R-HSA-2730844,Interaction of GRB2:SOS complex with p-SHC1,Reaction,Immune System
SHC1,R-HSA-2685672,R-HSA-2730844,Interaction of GRB2:SOS complex with p-SHC1,Reaction,Immune System
R-ALL-113592,SHC1,R-HSA-2730886,Phosphorylation of SHC by SYK kinase,Reaction,Immune System
SHC1,R-ALL-29370,R-HSA-2730886,Phosphorylation of SHC by SYK kinase,Reaction,Immune System
SHC1,SHC1,R-HSA-2730886,Phosphorylation of SHC by SYK kinase,Reaction,Immune System
R-HSA-210250,R-ALL-29370,R-HSA-2395412,Phosphorylation of SYK,Reaction,Immune System
R-HSA-210250,R-HSA-2395411,R-HSA-2395412,Phosphorylation of SYK,Reaction,Immune System
R-ALL-113592,R-HSA-2395411,R-HSA-2395412,Phosphorylation of SYK,Reaction,Immune System
SYK,R-HSA-210250,R-HSA-210289,Recruitment of SYK to p-DAP12,Reaction,Immune System
R-HSA-2395423,R-HSA-210250,R-HSA-210289,Recruitment of SYK to p-DAP12,Reaction,Immune System
LCK,R-HSA-2395423,R-HSA-2395439,Phosphorylation of DAP12,Reaction,Immune System
LCK,R-ALL-29370,R-HSA-2395439,Phosphorylation of DAP12,Reaction,Immune System
FYN,R-HSA-2395423,R-HSA-2395439,Phosphorylation of DAP12,Reaction,Immune System
FYN,R-ALL-29370,R-HSA-2395439,Phosphorylation of DAP12,Reaction,Immune System
R-ALL-113592,R-HSA-2395423,R-HSA-2395439,Phosphorylation of DAP12,Reaction,Immune System
R-HSA-2395430,R-HSA-2395423,R-HSA-2395439,Phosphorylation of DAP12,Reaction,Immune System
R-HSA-2395430,R-ALL-29370,R-HSA-2395439,Phosphorylation of DAP12,Reaction,Immune System
R-HSA-210233,R-HSA-210232,R-HSA-210295,Interaction of DAP12 and NKG2D,Reaction,Immune System
R-HSA-548940,R-HSA-210232,R-HSA-210295,Interaction of DAP12 and NKG2D,Reaction,Immune System
TYROBP,R-HSA-548940,R-HSA-2130151,Dimerization of DAP12,Reaction,Immune System
R-HSA-548940,R-HSA-2326822,R-HSA-2172126,DAP12 interacts with NKG2C,Reaction,Immune System
R-HSA-2326867,R-HSA-2326822,R-HSA-2172126,DAP12 interacts with NKG2C,Reaction,Immune System
R-HSA-548940,R-HSA-210245,R-HSA-210300,Interaction of DAP12 and TREM2,Reaction,Immune System
TREM2,R-HSA-210245,R-HSA-210300,Interaction of DAP12 and TREM2,Reaction,Immune System
R-ALL-113592,R-HSA-1168369,R-HSA-1168374,RasGRP1 and RasGRP3 binds diacylglycerol and is phosphorylated,BlackBoxEvent,Immune System
RASGRP3,R-ALL-29370,R-HSA-1168374,RasGRP1 and RasGRP3 binds diacylglycerol and is phosphorylated,BlackBoxEvent,Immune System
RASGRP3,R-HSA-1168369,R-HSA-1168374,RasGRP1 and RasGRP3 binds diacylglycerol and is phosphorylated,BlackBoxEvent,Immune System
RASGRP1,R-ALL-29370,R-HSA-1168374,RasGRP1 and RasGRP3 binds diacylglycerol and is phosphorylated,BlackBoxEvent,Immune System
RASGRP1,R-HSA-1168369,R-HSA-1168374,RasGRP1 and RasGRP3 binds diacylglycerol and is phosphorylated,BlackBoxEvent,Immune System
R-ALL-114519,R-ALL-29370,R-HSA-1168374,RasGRP1 and RasGRP3 binds diacylglycerol and is phosphorylated,BlackBoxEvent,Immune System
R-ALL-114519,R-HSA-1168369,R-HSA-1168374,RasGRP1 and RasGRP3 binds diacylglycerol and is phosphorylated,BlackBoxEvent,Immune System
R-HSA-453099,R-HSA-921157,R-HSA-453111,Phosphorylated SHC recruits GRB2:SOS1,Reaction,Immune System
R-HSA-913366,R-HSA-921157,R-HSA-453111,Phosphorylated SHC recruits GRB2:SOS1,Reaction,Immune System
R-HSA-913428,R-HSA-921157,R-HSA-453111,Phosphorylated SHC recruits GRB2:SOS1,Reaction,Immune System
R-HSA-913412,R-HSA-921157,R-HSA-453111,Phosphorylated SHC recruits GRB2:SOS1,Reaction,Immune System
R-HSA-109797,R-HSA-921157,R-HSA-453111,Phosphorylated SHC recruits GRB2:SOS1,Reaction,Immune System
R-ALL-113592,R-HSA-453099,R-HSA-452100,SHC1 bound to IL2 receptor is phosphorylated,Reaction,Immune System
R-HSA-452095,R-HSA-453099,R-HSA-452100,SHC1 bound to IL2 receptor is phosphorylated,Reaction,Immune System
R-HSA-452095,R-ALL-29370,R-HSA-452100,SHC1 bound to IL2 receptor is phosphorylated,Reaction,Immune System
SHC1,R-HSA-452095,R-HSA-452091,Phosphorylation of IL2RB Y338 enables SHC recruitment,Reaction,Immune System
R-HSA-452119,R-HSA-452095,R-HSA-452091,Phosphorylation of IL2RB Y338 enables SHC recruitment,Reaction,Immune System
R-ALL-113592,R-HSA-452119,R-HSA-452122,"JAK1 phosphorylates Y338, Y392 and Y510 of IL2RB",Reaction,Immune System
R-HSA-451920,R-ALL-29370,R-HSA-452122,"JAK1 phosphorylates Y338, Y392 and Y510 of IL2RB",Reaction,Immune System
R-HSA-451920,R-HSA-452119,R-HSA-452122,"JAK1 phosphorylates Y338, Y392 and Y510 of IL2RB",Reaction,Immune System
R-ALL-113592,R-HSA-451920,R-HSA-451942,Within the IL-2R complex JAK3 phosphorylates JAK1,Reaction,Immune System
R-HSA-450080,R-ALL-29370,R-HSA-451942,Within the IL-2R complex JAK3 phosphorylates JAK1,Reaction,Immune System
R-HSA-450080,R-HSA-451920,R-HSA-451942,Within the IL-2R complex JAK3 phosphorylates JAK1,Reaction,Immune System
R-HSA-450065,R-HSA-450080,R-HSA-450063,Interleukin-2: IL2 receptor alpha:beta binds IL2 receptor gamma subunit,Reaction,Immune System
R-HSA-451911,R-HSA-450080,R-HSA-450063,Interleukin-2: IL2 receptor alpha:beta binds IL2 receptor gamma subunit,Reaction,Immune System
IL2RG,R-HSA-451911,R-HSA-451895,IL2RG binds JAK3,Reaction,Immune System
JAK3,R-HSA-451911,R-HSA-451895,IL2RG binds JAK3,Reaction,Immune System
R-HSA-538993,R-HSA-450065,R-HSA-450027,Interleukin-2 receptor alpha:IL2 binds Interleukin-2 receptor beta,Reaction,Immune System
R-HSA-451905,R-HSA-450065,R-HSA-450027,Interleukin-2 receptor alpha:IL2 binds Interleukin-2 receptor beta,Reaction,Immune System
IL2,R-HSA-538993,R-HSA-450054,Interleukin-2 receptor alpha binds interleukin-2,Reaction,Immune System
IL2RA,R-HSA-538993,R-HSA-450054,Interleukin-2 receptor alpha binds interleukin-2,Reaction,Immune System
JAK1,R-HSA-451905,R-HSA-451900,IL2RB binds JAK1,Reaction,Immune System
IL2RB,R-HSA-451905,R-HSA-451900,IL2RB binds JAK1,Reaction,Immune System
R-HSA-913387,R-HSA-913366,R-HSA-879925,SHC1 bound to the common beta chain becomes tyrosine phosphorylated,Reaction,Immune System
R-HSA-913387,R-HSA-913428,R-HSA-879925,SHC1 bound to the common beta chain becomes tyrosine phosphorylated,Reaction,Immune System
R-HSA-913387,R-HSA-913412,R-HSA-879925,SHC1 bound to the common beta chain becomes tyrosine phosphorylated,Reaction,Immune System
R-HSA-913433,R-HSA-913366,R-HSA-879925,SHC1 bound to the common beta chain becomes tyrosine phosphorylated,Reaction,Immune System
R-HSA-913433,R-HSA-913428,R-HSA-879925,SHC1 bound to the common beta chain becomes tyrosine phosphorylated,Reaction,Immune System
R-HSA-913433,R-HSA-913412,R-HSA-879925,SHC1 bound to the common beta chain becomes tyrosine phosphorylated,Reaction,Immune System
R-HSA-913358,R-HSA-913366,R-HSA-879925,SHC1 bound to the common beta chain becomes tyrosine phosphorylated,Reaction,Immune System
R-HSA-913358,R-HSA-913428,R-HSA-879925,SHC1 bound to the common beta chain becomes tyrosine phosphorylated,Reaction,Immune System
R-HSA-913358,R-HSA-913412,R-HSA-879925,SHC1 bound to the common beta chain becomes tyrosine phosphorylated,Reaction,Immune System
SHC1,R-HSA-913387,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
SHC1,R-HSA-913433,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
SHC1,R-HSA-913358,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-913384,R-HSA-913387,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-913384,R-HSA-913433,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-913384,R-HSA-913358,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-913359,R-HSA-913387,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-913359,R-HSA-913433,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-913359,R-HSA-913358,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-912317,R-HSA-913387,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-912317,R-HSA-913433,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-912317,R-HSA-913358,R-HSA-879934,Recruitment of SHC1 is mediated by Y593 of the common beta chain,Reaction,Immune System
R-HSA-913415,R-ALL-29370,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-913415,R-HSA-913384,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-913415,R-HSA-913359,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-913415,R-HSA-912317,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-913413,R-ALL-29370,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-913413,R-HSA-913384,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-913413,R-HSA-913359,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-913413,R-HSA-912317,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-893545,R-ALL-29370,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-893545,R-HSA-913384,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-893545,R-HSA-913359,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-893545,R-HSA-912317,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-ALL-113592,R-HSA-913384,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-ALL-113592,R-HSA-913359,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-ALL-113592,R-HSA-912317,R-HSA-879907,Tyrosine kinases phosphorylate the receptor,Reaction,Immune System
R-HSA-913362,R-HSA-913389,R-HSA-913371,GM-CSF receptor alpha:GM-CSF binds Bc,Reaction,Immune System
R-HSA-879945,R-HSA-913389,R-HSA-913371,GM-CSF receptor alpha:GM-CSF binds Bc,Reaction,Immune System
JAK2,R-HSA-879945,R-HSA-879937,The common beta chain IL3RB binds JAK2,Reaction,Immune System
CSF2RB,R-HSA-879945,R-HSA-879937,The common beta chain IL3RB binds JAK2,Reaction,Immune System
CSF2,R-HSA-913362,R-HSA-913360,GM-CSF receptor alpha subunit binds GM-CSF,Reaction,Immune System
CSF2RA,R-HSA-913362,R-HSA-913360,GM-CSF receptor alpha subunit binds GM-CSF,Reaction,Immune System
R-HSA-450056,R-HSA-913423,R-HSA-913370,Interleukin-5:Interleukin-5 receptor alpha binds IL3RB:JAK2,Reaction,Immune System
R-HSA-879945,R-HSA-913423,R-HSA-913370,Interleukin-5:Interleukin-5 receptor alpha binds IL3RB:JAK2,Reaction,Immune System
IL5RA,R-HSA-450056,R-HSA-913456,Interleukin-5 receptor alpha subunit binds Interleukin-5,Reaction,Immune System
R-HSA-913383,R-HSA-450056,R-HSA-913456,Interleukin-5 receptor alpha subunit binds Interleukin-5,Reaction,Immune System
IL5,R-HSA-913383,R-HSA-913446,Interleukin-5 is a homodimer,Reaction,Immune System
R-HSA-450048,R-HSA-450064,R-HSA-450031,Interleukin-3 receptor alpha: Interleukin-3 binds IL3RB:JAK2,Reaction,Immune System
R-HSA-879945,R-HSA-450064,R-HSA-450031,Interleukin-3 receptor alpha: Interleukin-3 binds IL3RB:JAK2,Reaction,Immune System
IL3RA,R-HSA-450048,R-HSA-450074,Interleukin-3 receptor alpha subunit binds Interleukin-3,Reaction,Immune System
IL3,R-HSA-450048,R-HSA-450074,Interleukin-3 receptor alpha subunit binds Interleukin-3,Reaction,Immune System
R-HSA-450064,R-HSA-913415,R-HSA-879942,The receptor is activated,BlackBoxEvent,Immune System
R-HSA-450064,R-HSA-913413,R-HSA-879942,The receptor is activated,BlackBoxEvent,Immune System
R-HSA-450064,R-HSA-893545,R-HSA-879942,The receptor is activated,BlackBoxEvent,Immune System
R-HSA-913423,R-HSA-913415,R-HSA-879942,The receptor is activated,BlackBoxEvent,Immune System
R-HSA-913423,R-HSA-913413,R-HSA-879942,The receptor is activated,BlackBoxEvent,Immune System
R-HSA-913423,R-HSA-893545,R-HSA-879942,The receptor is activated,BlackBoxEvent,Immune System
R-HSA-913389,R-HSA-913415,R-HSA-879942,The receptor is activated,BlackBoxEvent,Immune System
R-HSA-913389,R-HSA-913413,R-HSA-879942,The receptor is activated,BlackBoxEvent,Immune System
R-HSA-913389,R-HSA-893545,R-HSA-879942,The receptor is activated,BlackBoxEvent,Immune System
R-ALL-29438,R-ALL-29420,R-HSA-9607304,SOS1-mediated nucleotide exchange of RAS downstream of FLT3,Reaction,Immune System
R-ALL-29438,R-HSA-109783,R-HSA-9607304,SOS1-mediated nucleotide exchange of RAS downstream of FLT3,Reaction,Immune System
R-HSA-109796,R-ALL-29420,R-HSA-9607304,SOS1-mediated nucleotide exchange of RAS downstream of FLT3,Reaction,Immune System
R-HSA-109796,R-HSA-109783,R-HSA-9607304,SOS1-mediated nucleotide exchange of RAS downstream of FLT3,Reaction,Immune System
SOS1,R-HSA-9607300,R-HSA-9607301,Active FLT3:GRB2 binds SOS1,Reaction,Immune System
R-HSA-9604756,R-HSA-9607300,R-HSA-9607301,Active FLT3:GRB2 binds SOS1,Reaction,Immune System
GRB2,R-HSA-9604756,R-HSA-9604738,Active FLT3 dimer binds GRB2,Reaction,Immune System
R-HSA-9604751,R-HSA-9604756,R-HSA-9604738,Active FLT3 dimer binds GRB2,Reaction,Immune System
R-HSA-8854716,R-HSA-9604751,R-HSA-9604767,FLT3LG dimer:FLT3 dimer autophosphorylates,BlackBoxEvent,Immune System
R-HSA-8854716,R-ALL-29370,R-HSA-9604767,FLT3LG dimer:FLT3 dimer autophosphorylates,BlackBoxEvent,Immune System
R-ALL-113592,R-HSA-9604751,R-HSA-9604767,FLT3LG dimer:FLT3 dimer autophosphorylates,BlackBoxEvent,Immune System
R-HSA-6786754,R-HSA-8854716,R-HSA-8854736,FLT3LG dimer:FLT3 binds FLT3,Reaction,Immune System
FLT3,R-HSA-8854716,R-HSA-8854736,FLT3LG dimer:FLT3 binds FLT3,Reaction,Immune System
FLT3,R-HSA-6786754,R-HSA-6786789,FLT3LG dimer binds FLT3,Reaction,Immune System
R-HSA-8854740,R-HSA-6786754,R-HSA-6786789,FLT3LG dimer binds FLT3,Reaction,Immune System
R-ALL-113592,MAP2K1,R-HSA-451649,"TPL2 phosphorylates MEK1, SEK1",Reaction,Immune System
R-ALL-113592,MAP2K4,R-HSA-451649,"TPL2 phosphorylates MEK1, SEK1",Reaction,Immune System
MAP2K1,R-ALL-29370,R-HSA-451649,"TPL2 phosphorylates MEK1, SEK1",Reaction,Immune System
MAP2K1,MAP2K1,R-HSA-451649,"TPL2 phosphorylates MEK1, SEK1",Reaction,Immune System
MAP2K1,MAP2K4,R-HSA-451649,"TPL2 phosphorylates MEK1, SEK1",Reaction,Immune System
MAP2K4,R-ALL-29370,R-HSA-451649,"TPL2 phosphorylates MEK1, SEK1",Reaction,Immune System
MAP2K4,MAP2K1,R-HSA-451649,"TPL2 phosphorylates MEK1, SEK1",Reaction,Immune System
MAP2K4,MAP2K4,R-HSA-451649,"TPL2 phosphorylates MEK1, SEK1",Reaction,Immune System
R-HSA-5684242,TNIP2,R-HSA-5684273,"3xUb,p-S-NFkB p105:TPL2:ABIN2 dissociates due to degradation of p105",BlackBoxEvent,Immune System
R-HSA-5684242,UBB,R-HSA-5684273,"3xUb,p-S-NFkB p105:TPL2:ABIN2 dissociates due to degradation of p105",BlackBoxEvent,Immune System
R-HSA-5684242,UBC,R-HSA-5684273,"3xUb,p-S-NFkB p105:TPL2:ABIN2 dissociates due to degradation of p105",BlackBoxEvent,Immune System
R-HSA-5684242,RPS27A,R-HSA-5684273,"3xUb,p-S-NFkB p105:TPL2:ABIN2 dissociates due to degradation of p105",BlackBoxEvent,Immune System
R-HSA-5684242,UBA52,R-HSA-5684273,"3xUb,p-S-NFkB p105:TPL2:ABIN2 dissociates due to degradation of p105",BlackBoxEvent,Immune System
R-HSA-5684242,MAP3K8,R-HSA-5684273,"3xUb,p-S-NFkB p105:TPL2:ABIN2 dissociates due to degradation of p105",BlackBoxEvent,Immune System
UBB,R-HSA-174155,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
UBB,R-HSA-1168592,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
UBB,R-HSA-5684242,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
UBC,R-HSA-174155,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
UBC,R-HSA-1168592,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
UBC,R-HSA-5684242,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
RPS27A,R-HSA-174155,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
RPS27A,R-HSA-1168592,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
RPS27A,R-HSA-5684242,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
UBA52,R-HSA-174155,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
UBA52,R-HSA-1168592,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
UBA52,R-HSA-5684242,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
R-HSA-5684270,R-HSA-174155,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
R-HSA-5684270,R-HSA-1168592,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
R-HSA-5684270,R-HSA-5684242,R-HSA-5684250,"SCF betaTrCP ubiquitinates NFKB p105 within p-S927, S932-NFkB p105:TPL2:ABIN2 ",Reaction,Immune System
R-HSA-5684268,R-HSA-5684270,R-HSA-5684248,"SCF betaTrCP1,2 binds p-NFkB p105:TPL2:ABIN2",Reaction,Immune System
R-HSA-174155,R-HSA-5684270,R-HSA-5684248,"SCF betaTrCP1,2 binds p-NFkB p105:TPL2:ABIN2",Reaction,Immune System
R-HSA-1168592,R-HSA-5684270,R-HSA-5684248,"SCF betaTrCP1,2 binds p-NFkB p105:TPL2:ABIN2",Reaction,Immune System
R-ALL-113592,R-HSA-5684265,R-HSA-5684261,MAP3K8 is phosphorylated,Reaction,Immune System
R-HSA-451638,R-HSA-5684265,R-HSA-5684261,MAP3K8 is phosphorylated,Reaction,Immune System
R-HSA-451638,R-ALL-29370,R-HSA-5684261,MAP3K8 is phosphorylated,Reaction,Immune System
R-ALL-113592,R-HSA-177663,R-HSA-168184,Activated TAK1 mediates phosphorylation of the IKK Complex,Reaction,Immune System
R-HSA-168113,R-HSA-177663,R-HSA-168184,Activated TAK1 mediates phosphorylation of the IKK Complex,Reaction,Immune System
R-HSA-168113,R-ALL-29370,R-HSA-168184,Activated TAK1 mediates phosphorylation of the IKK Complex,Reaction,Immune System
R-ALL-113592,R-HSA-937008,R-HSA-936991,Auto phosphorylation of TAK1 bound to p-IRAK2:pUb oligo-TRAF6: free K63 pUb:TAB1:TAB2/TAB3 ,Reaction,Immune System
R-HSA-936953,R-HSA-937008,R-HSA-936991,Auto phosphorylation of TAK1 bound to p-IRAK2:pUb oligo-TRAF6: free K63 pUb:TAB1:TAB2/TAB3 ,Reaction,Immune System
R-HSA-936953,R-ALL-29370,R-HSA-936991,Auto phosphorylation of TAK1 bound to p-IRAK2:pUb oligo-TRAF6: free K63 pUb:TAB1:TAB2/TAB3 ,Reaction,Immune System
R-HSA-450152,R-HSA-936953,R-HSA-936960,Activated TRAF6:p-IRAK2 interacts with TAK1 complex,Reaction,Immune System
R-HSA-446878,R-HSA-936953,R-HSA-936960,Activated TRAF6:p-IRAK2 interacts with TAK1 complex,Reaction,Immune System
R-HSA-936988,R-HSA-936953,R-HSA-936960,Activated TRAF6:p-IRAK2 interacts with TAK1 complex,Reaction,Immune System
UBB,R-HSA-936988,R-HSA-936942,Auto ubiquitination of oligo-TRAF6 bound to p-IRAK2,BlackBoxEvent,Immune System
UBC,R-HSA-936988,R-HSA-936942,Auto ubiquitination of oligo-TRAF6 bound to p-IRAK2,BlackBoxEvent,Immune System
RPS27A,R-HSA-936988,R-HSA-936942,Auto ubiquitination of oligo-TRAF6 bound to p-IRAK2,BlackBoxEvent,Immune System
UBA52,R-HSA-936988,R-HSA-936942,Auto ubiquitination of oligo-TRAF6 bound to p-IRAK2,BlackBoxEvent,Immune System
R-HSA-936990,R-HSA-936988,R-HSA-936942,Auto ubiquitination of oligo-TRAF6 bound to p-IRAK2,BlackBoxEvent,Immune System
R-HSA-936961,R-HSA-936990,R-HSA-936963,IRAK2 induces TRAF6 oligomerization,Reaction,Immune System
TRAF6,R-HSA-936990,R-HSA-936963,IRAK2 induces TRAF6 oligomerization,Reaction,Immune System
R-HSA-937053,R-HSA-937048,R-HSA-166362,Dissociation of hp-IRAK1:TRAF6 from the activated TLR:oligo-Myd88:TIRAP:p-IRAK4 complex,Reaction,Immune System
R-HSA-937053,R-HSA-937036,R-HSA-166362,Dissociation of hp-IRAK1:TRAF6 from the activated TLR:oligo-Myd88:TIRAP:p-IRAK4 complex,Reaction,Immune System
IRAK3,R-HSA-937048,R-HSA-166139,Negative regulation by 'IRAK3 [cytosol]',NegativeRegulation,Immune System
IRAK3,R-HSA-937036,R-HSA-166139,Negative regulation by 'IRAK3 [cytosol]',NegativeRegulation,Immune System
